date,volume_t-19,volume_t-2,volume_t-18,volume_t-15,volume_t-3,volume
2014-12-17,2303826,3849394,5306170,1752695,4510349,3508188
2014-12-18,5306170,3508188,2122424,1091780,3849394,3104066
2014-12-19,2122424,3104066,2713879,4411159,3508188,3736336
2014-12-22,2713879,3736336,1752695,2014436,3104066,1590221
2014-12-23,1752695,1590221,1091780,2250275,3736336,1872341
2014-12-24,1091780,1872341,4411159,1346823,1590221,1426901
2014-12-26,4411159,1426901,2014436,1019549,1872341,588034
2014-12-29,2014436,588034,2250275,1425753,1426901,976423
2014-12-30,2250275,976423,1346823,1803210,588034,1323452
2014-12-31,1346823,1323452,1019549,2654911,976423,1423993
2015-01-02,1019549,1423993,1425753,1640864,1323452,1530798
2015-01-05,1425753,1530798,1803210,2335765,1423993,2042240
2015-01-06,1803210,2042240,2654911,4510349,1530798,2084562
2015-01-07,2654911,2084562,1640864,3849394,2042240,3359660
2015-01-08,1640864,3359660,2335765,3508188,2084562,2116341
2015-01-09,2335765,2116341,4510349,3104066,3359660,1644939
2015-01-12,4510349,1644939,3849394,3736336,2116341,2771191
2015-01-13,3849394,2771191,3508188,1590221,1644939,2013474
2015-01-14,3508188,2013474,3104066,1872341,2771191,5134006
2015-01-15,3104066,5134006,3736336,1426901,2013474,2630296
2015-01-16,3736336,2630296,1590221,588034,5134006,3003980
2015-01-20,1590221,3003980,1872341,976423,2630296,5033605
2015-01-21,1872341,5033605,1426901,1323452,3003980,2721609
2015-01-22,1426901,2721609,588034,1423993,5033605,4856573
2015-01-23,588034,4856573,976423,1530798,2721609,1519250
2015-01-26,976423,1519250,1323452,2042240,4856573,1511214
2015-01-27,1323452,1511214,1423993,2084562,1519250,1703508
2015-01-28,1423993,1703508,1530798,3359660,1511214,2033523
2015-01-29,1530798,2033523,2042240,2116341,1703508,2329983
2015-01-30,2042240,2329983,2084562,1644939,2033523,3054313
2015-02-02,2084562,3054313,3359660,2771191,2329983,2508493
2015-02-03,3359660,2508493,2116341,2013474,3054313,2950375
2015-02-04,2116341,2950375,1644939,5134006,2508493,2567439
2015-02-05,1644939,2567439,2771191,2630296,2950375,1826367
2015-02-06,2771191,1826367,2013474,3003980,2567439,2697212
2015-02-09,2013474,2697212,5134006,5033605,1826367,3586102
2015-02-10,5134006,3586102,2630296,2721609,2697212,1408747
2015-02-11,2630296,1408747,3003980,4856573,3586102,3337005
2015-02-12,3003980,3337005,5033605,1519250,1408747,1317705
2015-02-13,5033605,1317705,2721609,1511214,3337005,2211931
2015-02-17,2721609,2211931,4856573,1703508,1317705,2875788
2015-02-18,4856573,2875788,1519250,2033523,2211931,9007218
2015-02-19,1519250,9007218,1511214,2329983,2875788,3737331
2015-02-20,1511214,3737331,1703508,3054313,9007218,2971880
2015-02-23,1703508,2971880,2033523,2508493,3737331,1967913
2015-02-24,2033523,1967913,2329983,2950375,2971880,1922102
2015-02-25,2329983,1922102,3054313,2567439,1967913,2343479
2015-02-26,3054313,2343479,2508493,1826367,1922102,1505418
2015-02-27,2508493,1505418,2950375,2697212,2343479,1676351
2015-03-02,2950375,1676351,2567439,3586102,1505418,1847082
2015-03-03,2567439,1847082,1826367,1408747,1676351,1635437
2015-03-04,1826367,1635437,2697212,3337005,1847082,1305992
2015-03-05,2697212,1305992,3586102,1317705,1635437,1376468
2015-03-06,3586102,1376468,1408747,2211931,1305992,1528564
2015-03-09,1408747,1528564,3337005,2875788,1376468,1492378
2015-03-10,3337005,1492378,1317705,9007218,1528564,1961299
2015-03-11,1317705,1961299,2211931,3737331,1492378,2064355
2015-03-12,2211931,2064355,2875788,2971880,1961299,2719895
2015-03-13,2875788,2719895,9007218,1967913,2064355,4704560
2015-03-16,9007218,4704560,3737331,1922102,2719895,2551437
2015-03-17,3737331,2551437,2971880,2343479,4704560,1504881
2015-03-18,2971880,1504881,1967913,1505418,2551437,1295556
2015-03-19,1967913,1295556,1922102,1676351,1504881,1085684
2015-03-20,1922102,1085684,2343479,1847082,1295556,2315472
2015-03-23,2343479,2315472,1505418,1635437,1085684,1835393
2015-03-24,1505418,1835393,1676351,1305992,2315472,3625952
2015-03-25,1676351,3625952,1847082,1376468,1835393,2776181
2015-03-26,1847082,2776181,1635437,1528564,3625952,1573740
2015-03-27,1635437,1573740,1305992,1492378,2776181,1932749
2015-03-30,1305992,1932749,1376468,1961299,1573740,2064181
2015-03-31,1376468,2064181,1528564,2064355,1932749,1659179
2015-04-01,1528564,1659179,1492378,2719895,2064181,2170331
2015-04-02,1492378,2170331,1961299,4704560,1659179,2135918
2015-04-06,1961299,2135918,2064355,2551437,2170331,2379808
2015-04-07,2064355,2379808,2719895,1504881,2135918,3072418
2015-04-08,2719895,3072418,4704560,1295556,2379808,2443178
2015-04-09,4704560,2443178,2551437,1085684,3072418,1332519
2015-04-10,2551437,1332519,1504881,2315472,2443178,3370597
2015-04-13,1504881,3370597,1295556,1835393,1332519,3708641
2015-04-14,1295556,3708641,1085684,3625952,3370597,1777705
2015-04-15,1085684,1777705,2315472,2776181,3708641,1445622
2015-04-16,2315472,1445622,1835393,1573740,1777705,1070232
2015-04-17,1835393,1070232,3625952,1932749,1445622,2333369
2015-04-20,3625952,2333369,2776181,2064181,1070232,1410574
2015-04-21,2776181,1410574,1573740,1659179,2333369,1719710
2015-04-22,1573740,1719710,1932749,2170331,1410574,2726140
2015-04-23,1932749,2726140,2064181,2135918,1719710,3973179
2015-04-24,2064181,3973179,1659179,2379808,2726140,2200155
2015-04-27,1659179,2200155,2170331,3072418,3973179,2298298
2015-04-28,2170331,2298298,2135918,2443178,2200155,1803453
2015-04-29,2135918,1803453,2379808,1332519,2298298,2160963
2015-04-30,2379808,2160963,3072418,3370597,1803453,1726312
2015-05-01,3072418,1726312,2443178,3708641,2160963,1880177
2015-05-04,2443178,1880177,1332519,1777705,1726312,1073820
2015-05-05,1332519,1073820,3370597,1445622,1880177,1254801
2015-05-06,3370597,1254801,3708641,1070232,1073820,934611
2015-05-07,3708641,934611,1777705,2333369,1254801,999682
2015-05-08,1777705,999682,1445622,1410574,934611,1034717
2015-05-11,1445622,1034717,1070232,1719710,999682,975490
2015-05-12,1070232,975490,2333369,2726140,1034717,2617833
2015-05-13,2333369,2617833,1410574,3973179,975490,1992774
2015-05-14,1410574,1992774,1719710,2200155,2617833,2883667
2015-05-15,1719710,2883667,2726140,2298298,1992774,2147413
2015-05-18,2726140,2147413,3973179,1803453,2883667,1966147
2015-05-19,3973179,1966147,2200155,2160963,2147413,5277345
2015-05-20,2200155,5277345,2298298,1726312,1966147,2652326
2015-05-21,2298298,2652326,1803453,1880177,5277345,2126257
2015-05-22,1803453,2126257,2160963,1073820,2652326,1484752
2015-05-26,2160963,1484752,1726312,1254801,2126257,1919645
2015-05-27,1726312,1919645,1880177,934611,1484752,2507443
2015-05-28,1880177,2507443,1073820,999682,1919645,3347403
2015-05-29,1073820,3347403,1254801,1034717,2507443,5022554
2015-06-01,1254801,5022554,934611,975490,3347403,2440065
2015-06-02,934611,2440065,999682,2617833,5022554,2947454
2015-06-03,999682,2947454,1034717,1992774,2440065,2722286
2015-06-04,1034717,2722286,975490,2883667,2947454,4091870
2015-06-05,975490,4091870,2617833,2147413,2722286,1760467
2015-06-08,2617833,1760467,1992774,1966147,4091870,1353411
2015-06-09,1992774,1353411,2883667,5277345,1760467,1439015
2015-06-10,2883667,1439015,2147413,2652326,1353411,1789330
2015-06-11,2147413,1789330,1966147,2126257,1439015,1576987
2015-06-12,1966147,1576987,5277345,1484752,1789330,2769551
2015-06-15,5277345,2769551,2652326,1919645,1576987,2361878
2015-06-16,2652326,2361878,2126257,2507443,2769551,1422563
2015-06-17,2126257,1422563,1484752,3347403,2361878,1519421
2015-06-18,1484752,1519421,1919645,5022554,1422563,1865267
2015-06-19,1919645,1865267,2507443,2440065,1519421,2658779
2015-06-22,2507443,2658779,3347403,2947454,1865267,3909250
2015-06-23,3347403,3909250,5022554,2722286,2658779,2053553
2015-06-24,5022554,2053553,2440065,4091870,3909250,6127695
2015-06-25,2440065,6127695,2947454,1760467,2053553,5265822
2015-06-26,2947454,5265822,2722286,1353411,6127695,3350458
2015-06-29,2722286,3350458,4091870,1439015,5265822,2516360
2015-06-30,4091870,2516360,1760467,1789330,3350458,3037436
2015-07-01,1760467,3037436,1353411,1576987,2516360,4486572
2015-07-02,1353411,4486572,1439015,2769551,3037436,2160799
2015-07-06,1439015,2160799,1789330,2361878,4486572,2509428
2015-07-07,1789330,2509428,1576987,1422563,2160799,2927761
2015-07-08,1576987,2927761,2769551,1519421,2509428,3390976
2015-07-09,2769551,3390976,2361878,1865267,2927761,2237945
2015-07-10,2361878,2237945,1422563,2658779,3390976,2107093
2015-07-13,1422563,2107093,1519421,3909250,2237945,1579730
2015-07-14,1519421,1579730,1865267,2053553,2107093,2801301
2015-07-15,1865267,2801301,2658779,6127695,1579730,2247745
2015-07-16,2658779,2247745,3909250,5265822,2801301,1826485
2015-07-17,3909250,1826485,2053553,3350458,2247745,2412373
2015-07-20,2053553,2412373,6127695,2516360,1826485,1155252
2015-07-21,6127695,1155252,5265822,3037436,2412373,1160904
2015-07-22,5265822,1160904,3350458,4486572,1155252,2949376
2015-07-23,3350458,2949376,2516360,2160799,1160904,1708801
2015-07-24,2516360,1708801,3037436,2509428,2949376,1844946
2015-07-27,3037436,1844946,4486572,2927761,1708801,5261424
2015-07-28,4486572,5261424,2160799,3390976,1844946,2768225
2015-07-29,2160799,2768225,2509428,2237945,5261424,2014066
2015-07-30,2509428,2014066,2927761,2107093,2768225,2440415
2015-07-31,2927761,2440415,3390976,1579730,2014066,2247715
2015-08-03,3390976,2247715,2237945,2801301,2440415,2104591
2015-08-04,2237945,2104591,2107093,2247745,2247715,1448062
2015-08-05,2107093,1448062,1579730,1826485,2104591,949479
2015-08-06,1579730,949479,2801301,2412373,1448062,1932226
2015-08-07,2801301,1932226,2247745,1155252,949479,1513076
2015-08-10,2247745,1513076,1826485,1160904,1932226,1554542
2015-08-11,1826485,1554542,2412373,2949376,1513076,1575708
2015-08-12,2412373,1575708,1155252,1708801,1554542,3440282
2015-08-13,1155252,3440282,1160904,1844946,1575708,2848895
2015-08-14,1160904,2848895,2949376,5261424,3440282,2632739
2015-08-17,2949376,2632739,1708801,2768225,2848895,3302058
2015-08-18,1708801,3302058,1844946,2014066,2632739,6416891
2015-08-19,1844946,6416891,5261424,2440415,3302058,2730429
2015-08-20,5261424,2730429,2768225,2247715,6416891,2145028
2015-08-21,2768225,2145028,2014066,2104591,2730429,3828206
2015-08-24,2014066,3828206,2440415,1448062,2145028,4114990
2015-08-25,2440415,4114990,2247715,949479,3828206,3802732
2015-08-26,2247715,3802732,2104591,1932226,4114990,3233814
2015-08-27,2104591,3233814,1448062,1513076,3802732,2406297
2015-08-28,1448062,2406297,949479,1554542,3233814,1783861
2015-08-31,949479,1783861,1932226,1575708,2406297,2554666
2015-09-01,1932226,2554666,1513076,3440282,1783861,2954093
2015-09-02,1513076,2954093,1554542,2848895,2554666,2119191
2015-09-03,1554542,2119191,1575708,2632739,2954093,2140822
2015-09-04,1575708,2140822,3440282,3302058,2119191,2819027
2015-09-08,3440282,2819027,2848895,6416891,2140822,1787408
2015-09-09,2848895,1787408,2632739,2730429,2819027,1885293
2015-09-10,2632739,1885293,3302058,2145028,1787408,1628726
2015-09-11,3302058,1628726,6416891,3828206,1885293,1443721
2015-09-14,6416891,1443721,2730429,4114990,1628726,2223319
2015-09-15,2730429,2223319,2145028,3802732,1443721,1752721
2015-09-16,2145028,1752721,3828206,3233814,2223319,2130117
2015-09-17,3828206,2130117,4114990,2406297,1752721,1819067
2015-09-18,4114990,1819067,3802732,1783861,2130117,3352296
2015-09-21,3802732,3352296,3233814,2554666,1819067,2640363
2015-09-22,3233814,2640363,2406297,2954093,3352296,2283337
2015-09-23,2406297,2283337,1783861,2119191,2640363,1962552
2015-09-24,1783861,1962552,2554666,2140822,2283337,2028940
2015-09-25,2554666,2028940,2954093,2819027,1962552,2730672
2015-09-28,2954093,2730672,2119191,1787408,2028940,2615440
2015-09-29,2119191,2615440,2140822,1885293,2730672,2252364
2015-09-30,2140822,2252364,2819027,1628726,2615440,2545749
2015-10-01,2819027,2545749,1787408,1443721,2252364,3011460
2015-10-02,1787408,3011460,1885293,2223319,2545749,3519448
2015-10-05,1885293,3519448,1628726,1752721,3011460,1675429
2015-10-06,1628726,1675429,1443721,2130117,3519448,1833679
2015-10-07,1443721,1833679,2223319,1819067,1675429,3089575
2015-10-08,2223319,3089575,1752721,3352296,1833679,2598314
2015-10-09,1752721,2598314,2130117,2640363,3089575,3232938
2015-10-12,2130117,3232938,1819067,2283337,2598314,1349866
2015-10-13,1819067,1349866,3352296,1962552,3232938,2383212
2015-10-14,3352296,2383212,2640363,2028940,1349866,1647407
2015-10-15,2640363,1647407,2283337,2730672,2383212,1432995
2015-10-16,2283337,1432995,1962552,2615440,1647407,1754319
2015-10-19,1962552,1754319,2028940,2252364,1432995,3685845
2015-10-20,2028940,3685845,2730672,2545749,1754319,2635777
2015-10-21,2730672,2635777,2615440,3011460,3685845,2886412
2015-10-22,2615440,2886412,2252364,3519448,2635777,3696278
2015-10-23,2252364,3696278,2545749,1675429,2886412,2732645
2015-10-26,2545749,2732645,3011460,1833679,3696278,1948411
2015-10-27,3011460,1948411,3519448,3089575,2732645,2557172
2015-10-28,3519448,2557172,1675429,2598314,1948411,1780126
2015-10-29,1675429,1780126,1833679,3232938,2557172,1352267
2015-10-30,1833679,1352267,3089575,1349866,1780126,2194619
2015-11-02,3089575,2194619,2598314,2383212,1352267,1810869
2015-11-03,2598314,1810869,3232938,1647407,2194619,1485779
2015-11-04,3232938,1485779,1349866,1432995,1810869,1569620
2015-11-05,1349866,1569620,2383212,1754319,1485779,1419963
2015-11-06,2383212,1419963,1647407,3685845,1569620,1964478
2015-11-09,1647407,1964478,1432995,2635777,1419963,3109588
2015-11-10,1432995,3109588,1754319,2886412,1964478,4339800
2015-11-11,1754319,4339800,3685845,3696278,3109588,1969168
2015-11-12,3685845,1969168,2635777,2732645,4339800,3096336
2015-11-13,2635777,3096336,2886412,1948411,1969168,3335092
2015-11-16,2886412,3335092,3696278,2557172,3096336,2490208
2015-11-17,3696278,2490208,2732645,1780126,3335092,7679493
2015-11-18,2732645,7679493,1948411,1352267,2490208,6589609
2015-11-19,1948411,6589609,2557172,2194619,7679493,7275136
2015-11-20,2557172,7275136,1780126,1810869,6589609,5447723
2015-11-23,1780126,5447723,1352267,1485779,7275136,6474141
2015-11-24,1352267,6474141,2194619,1569620,5447723,5669066
2015-11-25,2194619,5669066,1810869,1419963,6474141,3797067
2015-11-27,1810869,3797067,1485779,1964478,5669066,1935738
2015-11-30,1485779,1935738,1569620,3109588,3797067,3208114
2015-12-01,1569620,3208114,1419963,4339800,1935738,7989220
2015-12-02,1419963,7989220,1964478,1969168,3208114,4713210
2015-12-03,1964478,4713210,3109588,3096336,7989220,3314529
2015-12-04,3109588,3314529,4339800,3335092,4713210,2519309
2015-12-07,4339800,2519309,1969168,2490208,3314529,2004492
2015-12-08,1969168,2004492,3096336,7679493,2519309,4331832
2015-12-09,3096336,4331832,3335092,6589609,2004492,4133291
2015-12-10,3335092,4133291,2490208,7275136,4331832,3709240
2015-12-11,2490208,3709240,7679493,5447723,4133291,2634362
2015-12-14,7679493,2634362,6589609,6474141,3709240,2310538
2015-12-15,6589609,2310538,7275136,5669066,2634362,2195375
2015-12-16,7275136,2195375,5447723,3797067,2310538,2582642
2015-12-17,5447723,2582642,6474141,1935738,2195375,2218837
2015-12-18,6474141,2218837,5669066,3208114,2582642,3364796
2015-12-21,5669066,3364796,3797067,7989220,2218837,1735159
2015-12-22,3797067,1735159,1935738,4713210,3364796,1643172
2015-12-23,1935738,1643172,3208114,3314529,1735159,1510716
2015-12-24,3208114,1510716,7989220,2519309,1643172,874549
2015-12-28,7989220,874549,4713210,2004492,1510716,1458242
2015-12-29,4713210,1458242,3314529,4331832,874549,1757360
2015-12-30,3314529,1757360,2519309,4133291,1458242,834358
2015-12-31,2519309,834358,2004492,3709240,1757360,1450968
2016-01-04,2004492,1450968,4331832,2634362,834358,3287335
2016-01-05,4331832,3287335,4133291,2310538,1450968,2587246
2016-01-06,4133291,2587246,3709240,2195375,3287335,2103619
2016-01-07,3709240,2103619,2634362,2582642,2587246,3504314
2016-01-08,2634362,3504314,2310538,2218837,2103619,3736768
2016-01-11,2310538,3736768,2195375,3364796,3504314,2818611
2016-01-12,2195375,2818611,2582642,1735159,3736768,1989379
2016-01-13,2582642,1989379,2218837,1643172,2818611,4206638
2016-01-14,2218837,4206638,3364796,1510716,1989379,2893372
2016-01-15,3364796,2893372,1735159,874549,4206638,2994386
2016-01-19,1735159,2994386,1643172,1458242,2893372,2506559
2016-01-20,1643172,2506559,1510716,1757360,2994386,2469088
2016-01-21,1510716,2469088,874549,834358,2506559,2298372
2016-01-22,874549,2298372,1458242,1450968,2469088,1834467
2016-01-25,1458242,1834467,1757360,3287335,2298372,1831240
2016-01-26,1757360,1831240,834358,2587246,1834467,1755032
2016-01-27,834358,1755032,1450968,2103619,1831240,1479446
2016-01-28,1450968,1479446,3287335,3504314,1755032,3479452
2016-01-29,3287335,3479452,2587246,3736768,1479446,2959863
2016-02-01,2587246,2959863,2103619,2818611,3479452,2666567
2016-02-02,2103619,2666567,3504314,1989379,2959863,1742325
2016-02-03,3504314,1742325,3736768,4206638,2666567,2128426
2016-02-04,3736768,2128426,2818611,2893372,1742325,2833492
2016-02-05,2818611,2833492,1989379,2994386,2128426,4424609
2016-02-08,1989379,4424609,4206638,2506559,2833492,3888601
2016-02-09,4206638,3888601,2893372,2469088,4424609,3464464
2016-02-10,2893372,3464464,2994386,2298372,3888601,3169951
2016-02-11,2994386,3169951,2506559,1834467,3464464,3224004
2016-02-12,2506559,3224004,2469088,1831240,3169951,3923627
2016-02-16,2469088,3923627,2298372,1755032,3224004,2903649
2016-02-17,2298372,2903649,1834467,1479446,3923627,5382312
2016-02-18,1834467,5382312,1831240,3479452,2903649,2231481
2016-02-19,1831240,2231481,1755032,2959863,5382312,2339426
2016-02-22,1755032,2339426,1479446,2666567,2231481,1792962
2016-02-23,1479446,1792962,3479452,1742325,2339426,1282290
2016-02-24,3479452,1282290,2959863,2128426,1792962,1454952
2016-02-25,2959863,1454952,2666567,2833492,1282290,1453515
2016-02-26,2666567,1453515,1742325,4424609,1454952,944266
2016-02-29,1742325,944266,2128426,3888601,1453515,2187500
2016-03-01,2128426,2187500,2833492,3464464,944266,2760200
2016-03-02,2833492,2760200,4424609,3169951,2187500,3612508
2016-03-03,4424609,3612508,3888601,3224004,2760200,946823
2016-03-04,3888601,946823,3464464,3923627,3612508,1124968
2016-03-07,3464464,1124968,3169951,2903649,946823,1221574
2016-03-08,3169951,1221574,3224004,5382312,1124968,1801486
2016-03-09,3224004,1801486,3923627,2231481,1221574,1614633
2016-03-10,3923627,1614633,2903649,2339426,1801486,1614998
2016-03-11,2903649,1614998,5382312,1792962,1614633,1517348
2016-03-14,5382312,1517348,2231481,1282290,1614998,929638
2016-03-15,2231481,929638,2339426,1454952,1517348,1059439
2016-03-16,2339426,1059439,1792962,1453515,929638,1956125
2016-03-17,1792962,1956125,1282290,944266,1059439,1895669
2016-03-18,1282290,1895669,1454952,2187500,1956125,2504361
2016-03-21,1454952,2504361,1453515,2760200,1895669,2172615
2016-03-22,1453515,2172615,944266,3612508,2504361,1552312
2016-03-23,944266,1552312,2187500,946823,2172615,1554822
2016-03-24,2187500,1554822,2760200,1124968,1552312,993627
2016-03-28,2760200,993627,3612508,1221574,1554822,1272724
2016-03-29,3612508,1272724,946823,1801486,993627,1091198
2016-03-30,946823,1091198,1124968,1614633,1272724,783495
2016-03-31,1124968,783495,1221574,1614998,1091198,3143468
2016-04-01,1221574,3143468,1801486,1517348,783495,2857844
2016-04-04,1801486,2857844,1614633,929638,3143468,2958061
2016-04-05,1614633,2958061,1614998,1059439,2857844,1900659
2016-04-06,1614998,1900659,1517348,1956125,2958061,1566612
2016-04-07,1517348,1566612,929638,1895669,1900659,1373839
2016-04-08,929638,1373839,1059439,2504361,1566612,1106293
2016-04-11,1059439,1106293,1956125,2172615,1373839,1049336
2016-04-12,1956125,1049336,1895669,1552312,1106293,992495
2016-04-13,1895669,992495,2504361,1554822,1049336,2495340
2016-04-14,2504361,2495340,2172615,993627,992495,1347753
2016-04-15,2172615,1347753,1552312,1272724,2495340,1442264
2016-04-18,1552312,1442264,1554822,1091198,1347753,1536678
2016-04-19,1554822,1536678,993627,783495,1442264,1640774
2016-04-20,993627,1640774,1272724,3143468,1536678,1243893
2016-04-21,1272724,1243893,1091198,2857844,1640774,1670389
2016-04-22,1091198,1670389,783495,2958061,1243893,1396272
2016-04-25,783495,1396272,3143468,1900659,1670389,1500449
2016-04-26,3143468,1500449,2857844,1566612,1396272,1868970
2016-04-27,2857844,1868970,2958061,1373839,1500449,1189462
2016-04-28,2958061,1189462,1900659,1106293,1868970,1549792
2016-04-29,1900659,1549792,1566612,1049336,1189462,2028332
2016-05-02,1566612,2028332,1373839,992495,1549792,1285318
2016-05-03,1373839,1285318,1106293,2495340,2028332,1333991
2016-05-04,1106293,1333991,1049336,1347753,1285318,1602991
2016-05-05,1049336,1602991,992495,1442264,1333991,1083956
2016-05-06,992495,1083956,2495340,1536678,1602991,1403483
2016-05-09,2495340,1403483,1347753,1640774,1083956,1741539
2016-05-10,1347753,1741539,1442264,1243893,1403483,2094305
2016-05-11,1442264,2094305,1536678,1670389,1741539,3328961
2016-05-12,1536678,3328961,1640774,1396272,2094305,2504924
2016-05-13,1640774,2504924,1243893,1500449,3328961,2430565
2016-05-16,1243893,2430565,1670389,1868970,2504924,3979321
2016-05-17,1670389,3979321,1396272,1189462,2430565,7130371
2016-05-18,1396272,7130371,1500449,1549792,3979321,3476470
2016-05-19,1500449,3476470,1868970,2028332,7130371,3660160
2016-05-20,1868970,3660160,1189462,1285318,3476470,2567686
2016-05-23,1189462,2567686,1549792,1333991,3660160,1689755
2016-05-24,1549792,1689755,2028332,1602991,2567686,3236305
2016-05-25,2028332,3236305,1285318,1083956,1689755,2352424
2016-05-26,1285318,2352424,1333991,1403483,3236305,2569626
2016-05-27,1333991,2569626,1602991,1741539,2352424,1823120
2016-05-31,1602991,1823120,1083956,2094305,2569626,2256373
2016-06-01,1083956,2256373,1403483,3328961,1823120,1734386
2016-06-02,1403483,1734386,1741539,2504924,2256373,2209387
2016-06-03,1741539,2209387,2094305,2430565,1734386,2395816
2016-06-06,2094305,2395816,3328961,3979321,2209387,2359193
2016-06-07,3328961,2359193,2504924,7130371,2395816,1500872
2016-06-08,2504924,1500872,2430565,3476470,2359193,1552146
2016-06-09,2430565,1552146,3979321,3660160,1500872,1204415
2016-06-10,3979321,1204415,7130371,2567686,1552146,1261698
2016-06-13,7130371,1261698,3476470,1689755,1204415,1272833
2016-06-14,3476470,1272833,3660160,3236305,1261698,1624087
2016-06-15,3660160,1624087,2567686,2352424,1272833,2029194
2016-06-16,2567686,2029194,1689755,2569626,1624087,1784741
2016-06-17,1689755,1784741,3236305,1823120,2029194,3434813
2016-06-20,3236305,3434813,2352424,2256373,1784741,3161329
2016-06-21,2352424,3161329,2569626,1734386,3434813,2112964
2016-06-22,2569626,2112964,1823120,2209387,3161329,2412064
2016-06-23,1823120,2412064,2256373,2395816,2112964,1487938
2016-06-24,2256373,1487938,1734386,2359193,2412064,5263644
2016-06-27,1734386,5263644,2209387,1500872,1487938,4328364
2016-06-28,2209387,4328364,2395816,1552146,5263644,4300845
2016-06-29,2395816,4300845,2359193,1204415,4328364,2402578
2016-06-30,2359193,2402578,1500872,1261698,4300845,2181066
2016-07-01,1500872,2181066,1552146,1272833,2402578,1591476
2016-07-05,1552146,1591476,1204415,1624087,2181066,1813468
2016-07-06,1204415,1813468,1261698,2029194,1591476,2312133
2016-07-07,1261698,2312133,1272833,1784741,1813468,1861536
2016-07-08,1272833,1861536,1624087,3434813,2312133,1838137
2016-07-11,1624087,1838137,2029194,3161329,1861536,1094683
2016-07-12,2029194,1094683,1784741,2112964,1838137,2237748
2016-07-13,1784741,2237748,3434813,2412064,1094683,1852475
2016-07-14,3434813,1852475,3161329,1487938,2237748,1192500
2016-07-15,3161329,1192500,2112964,5263644,1852475,1202638
2016-07-18,2112964,1202638,2412064,4328364,1192500,1362884
2016-07-19,2412064,1362884,1487938,4300845,1202638,2583860
2016-07-20,1487938,2583860,5263644,2402578,1362884,2124914
2016-07-21,5263644,2124914,4328364,2181066,2583860,1226365
2016-07-22,4328364,1226365,4300845,1591476,2124914,1512440
2016-07-25,4300845,1512440,2402578,1813468,1226365,1720649
2016-07-26,2402578,1720649,2181066,2312133,1512440,1792674
2016-07-27,2181066,1792674,1591476,1861536,1720649,1572573
2016-07-28,1591476,1572573,1813468,1838137,1792674,1945517
2016-07-29,1813468,1945517,2312133,1094683,1572573,1881372
2016-08-01,2312133,1881372,1861536,2237748,1945517,1604639
2016-08-02,1861536,1604639,1838137,1852475,1881372,1595948
2016-08-03,1838137,1595948,1094683,1192500,1604639,1508868
2016-08-04,1094683,1508868,2237748,1202638,1595948,1700182
2016-08-05,2237748,1700182,1852475,1362884,1508868,1250805
2016-08-08,1852475,1250805,1192500,2583860,1700182,1311724
2016-08-09,1192500,1311724,1202638,2124914,1250805,1006170
2016-08-10,1202638,1006170,1362884,1226365,1311724,754137
2016-08-11,1362884,754137,2583860,1512440,1006170,1377024
2016-08-12,2583860,1377024,2124914,1720649,754137,1538976
2016-08-15,2124914,1538976,1226365,1792674,1377024,2323589
2016-08-16,1226365,2323589,1512440,1572573,1538976,3175994
2016-08-17,1512440,3175994,1720649,1945517,2323589,3154934
2016-08-18,1720649,3154934,1792674,1881372,3175994,4660295
2016-08-19,1792674,4660295,1572573,1604639,3154934,3340438
2016-08-22,1572573,3340438,1945517,1595948,4660295,1626833
2016-08-23,1945517,1626833,1881372,1508868,3340438,1645348
2016-08-24,1881372,1645348,1604639,1700182,1626833,2634707
2016-08-25,1604639,2634707,1595948,1250805,1645348,2160074
2016-08-26,1595948,2160074,1508868,1311724,2634707,1581245
2016-08-29,1508868,1581245,1700182,1006170,2160074,1332975
2016-08-30,1700182,1332975,1250805,754137,1581245,2231203
2016-08-31,1250805,2231203,1311724,1377024,1332975,1676587
2016-09-01,1311724,1676587,1006170,1538976,2231203,1257886
2016-09-02,1006170,1257886,754137,2323589,1676587,1424454
2016-09-06,754137,1424454,1377024,3175994,1257886,1460928
2016-09-07,1377024,1460928,1538976,3154934,1424454,1542576
2016-09-08,1538976,1542576,2323589,4660295,1460928,884738
2016-09-09,2323589,884738,3175994,3340438,1542576,2507018
2016-09-12,3175994,2507018,3154934,1626833,884738,1835434
2016-09-13,3154934,1835434,4660295,1645348,2507018,3461832
2016-09-14,4660295,3461832,3340438,2634707,1835434,1604806
2016-09-15,3340438,1604806,1626833,2160074,3461832,1733971
2016-09-16,1626833,1733971,1645348,1581245,1604806,2592850
2016-09-19,1645348,2592850,2634707,1332975,1733971,1927900
2016-09-20,2634707,1927900,2160074,2231203,2592850,2333122
2016-09-21,2160074,2333122,1581245,1676587,1927900,1612736
2016-09-22,1581245,1612736,1332975,1257886,2333122,1307074
2016-09-23,1332975,1307074,2231203,1424454,1612736,1957032
2016-09-26,2231203,1957032,1676587,1460928,1307074,2639060
2016-09-27,1676587,2639060,1257886,1542576,1957032,1587143
2016-09-28,1257886,1587143,1424454,884738,2639060,1502533
2016-09-29,1424454,1502533,1460928,2507018,1587143,1938218
2016-09-30,1460928,1938218,1542576,1835434,1502533,1754316
2016-10-03,1542576,1754316,884738,3461832,1938218,1539625
2016-10-04,884738,1539625,2507018,1604806,1754316,1763985
