Feature,Importance,Selected
humedadMedia_t-1,0.999999999468724,True
humedadMin_t-1,0.9999999682399218,True
tempMin_t-1,0.998988372699739,False
tempMax_t-1,0.9976557757834112,False
radiacion_t-1,0.9826399582694204,False
tempMin_t-6,0.9667425786361246,False
velViento_t-4,0.9624863214651639,False
dirVientoVelMax_t-4,0.9429704274323414,False
radiacion_t-4,0.9377006987124651,False
dirViento_t-5,0.8990227113440272,False
tempMedia_t-6,0.8946863396017242,False
precipitacion_t-5,0.8946450436695675,False
humedadMedia_t-6,0.8758518045518497,False
velVientoMax_t-2,0.8715723103322399,False
humedadMax_t-6,0.8660780524136706,False
dia_t-1,0.8616961721532937,False
dia_t-5,0.8616961721532923,False
dia_t-6,0.8616961721532923,False
dia_t-2,0.861696172153291,False
dia_t-3,0.861696172153291,False
dia_t-4,0.8616961721532882,False
humedadMin_t-4,0.8534876833870437,False
velVientoMax_t-5,0.8508117352291104,False
velVientoMax_t-4,0.8493874567252504,False
velVientoMax_t-6,0.848881879311183,False
tempMedia_t-1,0.844428377130902,False
velViento_t-6,0.8389893037438989,False
humedadMax_t-5,0.8259876569234493,False
precipitacion_t-2,0.815093534518811,False
precipitacion_t-1,0.7968779885561361,False
velViento_t-2,0.7957995098475326,False
precipitacion_t-3,0.7903068910069699,False
velViento_t-5,0.7624946242308557,False
bateria_t-6,0.7599358665526914,False
bateria_t-4,0.7550999711628026,False
humedadMin_t-6,0.7232057859706265,False
bateria_t-1,0.6827401375141361,False
bateria_t-2,0.6797225111582597,False
humedadMedia_t-4,0.6736761514064494,False
tempMax_t-4,0.6671053055302456,False
tempMin_t-5,0.6518662051268278,False
dirViento_t-2,0.5964841882737121,False
velVientoMax_t-3,0.5897699827882805,False
dirVientoVelMax_t-5,0.5860457952699166,False
velViento_t-3,0.5772386250067634,False
dirVientoVelMax_t-1,0.5701052800126372,False
radiacion_t-2,0.5529479974837369,False
dirViento_t-1,0.5413536714097963,False
radiacion_t-3,0.5288969682087857,False
humedadMax_t-4,0.49894718928367965,False
humedadMedia_t-5,0.47953882840053086,False
tempMedia_t-4,0.45446793125953855,False
tempMin_t-2,0.4412114947480945,False
dirVientoVelMax_t-6,0.43095614348562183,False
humedadMedia_t-2,0.4195406412295861,False
dirVientoVelMax_t-2,0.3962676862043105,False
bateria_t-5,0.3918511809032612,False
humedadMedia_t-3,0.3540957806343972,False
velViento_t-1,0.3507418269662015,False
dirViento_t-4,0.33519116069253163,False
humedadMax_t-3,0.3262965743815305,False
tempMedia_t-5,0.3122341348988211,False
dirViento_t-3,0.3116663217584059,False
tempMedia_t-2,0.311517640143651,False
velVientoMax_t-1,0.2974566303465267,False
tempMin_t-4,0.2867985915304496,False
dirVientoVelMax_t-3,0.2556037549372415,False
tempMin_t-3,0.23137661681256927,False
tempMax_t-2,0.20265409054938155,False
radiacion_t-6,0.17398750423964604,False
dirViento_t-6,0.16229230508747716,False
precipitacion_t-6,0.14640747159335255,False
tempMax_t-5,0.1350395130416553,False
bateria_t-3,0.13306803772626863,False
humedadMax_t-2,0.1061482579685401,False
radiacion_t-5,0.08541001937381987,False
humedadMin_t-2,0.07725502248025151,False
humedadMin_t-3,0.07305760831688946,False
tempMax_t-3,0.07132367652370564,False
humedadMin_t-5,0.060646558721796584,False
precipitacion_t-4,0.03401219063980743,False
tempMax_t-6,0.011151606076377996,False
tempMedia_t-3,0.006466698363670864,False
humedadMax_t-1,1.6412126013776174e-07,False
