date,volume_t-16,volume_t-19,volume_t-7,volume_t-10,volume_t-18,volume
2014-12-16,2122424,4012147,1425753,2250275,2303826,3849394
2014-12-17,2713879,2303826,1803210,1346823,5306170,3508188
2014-12-18,1752695,5306170,2654911,1019549,2122424,3104066
2014-12-19,1091780,2122424,1640864,1425753,2713879,3736336
2014-12-22,4411159,2713879,2335765,1803210,1752695,1590221
2014-12-23,2014436,1752695,4510349,2654911,1091780,1872341
2014-12-24,2250275,1091780,3849394,1640864,4411159,1426901
2014-12-26,1346823,4411159,3508188,2335765,2014436,588034
2014-12-29,1019549,2014436,3104066,4510349,2250275,976423
2014-12-30,1425753,2250275,3736336,3849394,1346823,1323452
2014-12-31,1803210,1346823,1590221,3508188,1019549,1423993
2015-01-02,2654911,1019549,1872341,3104066,1425753,1530798
2015-01-05,1640864,1425753,1426901,3736336,1803210,2042240
2015-01-06,2335765,1803210,588034,1590221,2654911,2084562
2015-01-07,4510349,2654911,976423,1872341,1640864,3359660
2015-01-08,3849394,1640864,1323452,1426901,2335765,2116341
2015-01-09,3508188,2335765,1423993,588034,4510349,1644939
2015-01-12,3104066,4510349,1530798,976423,3849394,2771191
2015-01-13,3736336,3849394,2042240,1323452,3508188,2013474
2015-01-14,1590221,3508188,2084562,1423993,3104066,5134006
2015-01-15,1872341,3104066,3359660,1530798,3736336,2630296
2015-01-16,1426901,3736336,2116341,2042240,1590221,3003980
2015-01-20,588034,1590221,1644939,2084562,1872341,5033605
2015-01-21,976423,1872341,2771191,3359660,1426901,2721609
2015-01-22,1323452,1426901,2013474,2116341,588034,4856573
2015-01-23,1423993,588034,5134006,1644939,976423,1519250
2015-01-26,1530798,976423,2630296,2771191,1323452,1511214
2015-01-27,2042240,1323452,3003980,2013474,1423993,1703508
2015-01-28,2084562,1423993,5033605,5134006,1530798,2033523
2015-01-29,3359660,1530798,2721609,2630296,2042240,2329983
2015-01-30,2116341,2042240,4856573,3003980,2084562,3054313
2015-02-02,1644939,2084562,1519250,5033605,3359660,2508493
2015-02-03,2771191,3359660,1511214,2721609,2116341,2950375
2015-02-04,2013474,2116341,1703508,4856573,1644939,2567439
2015-02-05,5134006,1644939,2033523,1519250,2771191,1826367
2015-02-06,2630296,2771191,2329983,1511214,2013474,2697212
2015-02-09,3003980,2013474,3054313,1703508,5134006,3586102
2015-02-10,5033605,5134006,2508493,2033523,2630296,1408747
2015-02-11,2721609,2630296,2950375,2329983,3003980,3337005
2015-02-12,4856573,3003980,2567439,3054313,5033605,1317705
2015-02-13,1519250,5033605,1826367,2508493,2721609,2211931
2015-02-17,1511214,2721609,2697212,2950375,4856573,2875788
2015-02-18,1703508,4856573,3586102,2567439,1519250,9007218
2015-02-19,2033523,1519250,1408747,1826367,1511214,3737331
2015-02-20,2329983,1511214,3337005,2697212,1703508,2971880
2015-02-23,3054313,1703508,1317705,3586102,2033523,1967913
2015-02-24,2508493,2033523,2211931,1408747,2329983,1922102
2015-02-25,2950375,2329983,2875788,3337005,3054313,2343479
2015-02-26,2567439,3054313,9007218,1317705,2508493,1505418
2015-02-27,1826367,2508493,3737331,2211931,2950375,1676351
2015-03-02,2697212,2950375,2971880,2875788,2567439,1847082
2015-03-03,3586102,2567439,1967913,9007218,1826367,1635437
2015-03-04,1408747,1826367,1922102,3737331,2697212,1305992
2015-03-05,3337005,2697212,2343479,2971880,3586102,1376468
2015-03-06,1317705,3586102,1505418,1967913,1408747,1528564
2015-03-09,2211931,1408747,1676351,1922102,3337005,1492378
2015-03-10,2875788,3337005,1847082,2343479,1317705,1961299
2015-03-11,9007218,1317705,1635437,1505418,2211931,2064355
2015-03-12,3737331,2211931,1305992,1676351,2875788,2719895
2015-03-13,2971880,2875788,1376468,1847082,9007218,4704560
2015-03-16,1967913,9007218,1528564,1635437,3737331,2551437
2015-03-17,1922102,3737331,1492378,1305992,2971880,1504881
2015-03-18,2343479,2971880,1961299,1376468,1967913,1295556
2015-03-19,1505418,1967913,2064355,1528564,1922102,1085684
2015-03-20,1676351,1922102,2719895,1492378,2343479,2315472
2015-03-23,1847082,2343479,4704560,1961299,1505418,1835393
2015-03-24,1635437,1505418,2551437,2064355,1676351,3625952
2015-03-25,1305992,1676351,1504881,2719895,1847082,2776181
2015-03-26,1376468,1847082,1295556,4704560,1635437,1573740
2015-03-27,1528564,1635437,1085684,2551437,1305992,1932749
2015-03-30,1492378,1305992,2315472,1504881,1376468,2064181
2015-03-31,1961299,1376468,1835393,1295556,1528564,1659179
2015-04-01,2064355,1528564,3625952,1085684,1492378,2170331
2015-04-02,2719895,1492378,2776181,2315472,1961299,2135918
2015-04-06,4704560,1961299,1573740,1835393,2064355,2379808
2015-04-07,2551437,2064355,1932749,3625952,2719895,3072418
2015-04-08,1504881,2719895,2064181,2776181,4704560,2443178
2015-04-09,1295556,4704560,1659179,1573740,2551437,1332519
2015-04-10,1085684,2551437,2170331,1932749,1504881,3370597
2015-04-13,2315472,1504881,2135918,2064181,1295556,3708641
2015-04-14,1835393,1295556,2379808,1659179,1085684,1777705
2015-04-15,3625952,1085684,3072418,2170331,2315472,1445622
2015-04-16,2776181,2315472,2443178,2135918,1835393,1070232
2015-04-17,1573740,1835393,1332519,2379808,3625952,2333369
2015-04-20,1932749,3625952,3370597,3072418,2776181,1410574
2015-04-21,2064181,2776181,3708641,2443178,1573740,1719710
2015-04-22,1659179,1573740,1777705,1332519,1932749,2726140
2015-04-23,2170331,1932749,1445622,3370597,2064181,3973179
2015-04-24,2135918,2064181,1070232,3708641,1659179,2200155
2015-04-27,2379808,1659179,2333369,1777705,2170331,2298298
2015-04-28,3072418,2170331,1410574,1445622,2135918,1803453
2015-04-29,2443178,2135918,1719710,1070232,2379808,2160963
2015-04-30,1332519,2379808,2726140,2333369,3072418,1726312
2015-05-01,3370597,3072418,3973179,1410574,2443178,1880177
2015-05-04,3708641,2443178,2200155,1719710,1332519,1073820
2015-05-05,1777705,1332519,2298298,2726140,3370597,1254801
2015-05-06,1445622,3370597,1803453,3973179,3708641,934611
2015-05-07,1070232,3708641,2160963,2200155,1777705,999682
2015-05-08,2333369,1777705,1726312,2298298,1445622,1034717
2015-05-11,1410574,1445622,1880177,1803453,1070232,975490
2015-05-12,1719710,1070232,1073820,2160963,2333369,2617833
2015-05-13,2726140,2333369,1254801,1726312,1410574,1992774
2015-05-14,3973179,1410574,934611,1880177,1719710,2883667
2015-05-15,2200155,1719710,999682,1073820,2726140,2147413
2015-05-18,2298298,2726140,1034717,1254801,3973179,1966147
2015-05-19,1803453,3973179,975490,934611,2200155,5277345
2015-05-20,2160963,2200155,2617833,999682,2298298,2652326
2015-05-21,1726312,2298298,1992774,1034717,1803453,2126257
2015-05-22,1880177,1803453,2883667,975490,2160963,1484752
2015-05-26,1073820,2160963,2147413,2617833,1726312,1919645
2015-05-27,1254801,1726312,1966147,1992774,1880177,2507443
2015-05-28,934611,1880177,5277345,2883667,1073820,3347403
2015-05-29,999682,1073820,2652326,2147413,1254801,5022554
2015-06-01,1034717,1254801,2126257,1966147,934611,2440065
2015-06-02,975490,934611,1484752,5277345,999682,2947454
2015-06-03,2617833,999682,1919645,2652326,1034717,2722286
2015-06-04,1992774,1034717,2507443,2126257,975490,4091870
2015-06-05,2883667,975490,3347403,1484752,2617833,1760467
2015-06-08,2147413,2617833,5022554,1919645,1992774,1353411
2015-06-09,1966147,1992774,2440065,2507443,2883667,1439015
2015-06-10,5277345,2883667,2947454,3347403,2147413,1789330
2015-06-11,2652326,2147413,2722286,5022554,1966147,1576987
2015-06-12,2126257,1966147,4091870,2440065,5277345,2769551
2015-06-15,1484752,5277345,1760467,2947454,2652326,2361878
2015-06-16,1919645,2652326,1353411,2722286,2126257,1422563
2015-06-17,2507443,2126257,1439015,4091870,1484752,1519421
2015-06-18,3347403,1484752,1789330,1760467,1919645,1865267
2015-06-19,5022554,1919645,1576987,1353411,2507443,2658779
2015-06-22,2440065,2507443,2769551,1439015,3347403,3909250
2015-06-23,2947454,3347403,2361878,1789330,5022554,2053553
2015-06-24,2722286,5022554,1422563,1576987,2440065,6127695
2015-06-25,4091870,2440065,1519421,2769551,2947454,5265822
2015-06-26,1760467,2947454,1865267,2361878,2722286,3350458
2015-06-29,1353411,2722286,2658779,1422563,4091870,2516360
2015-06-30,1439015,4091870,3909250,1519421,1760467,3037436
2015-07-01,1789330,1760467,2053553,1865267,1353411,4486572
2015-07-02,1576987,1353411,6127695,2658779,1439015,2160799
2015-07-06,2769551,1439015,5265822,3909250,1789330,2509428
2015-07-07,2361878,1789330,3350458,2053553,1576987,2927761
2015-07-08,1422563,1576987,2516360,6127695,2769551,3390976
2015-07-09,1519421,2769551,3037436,5265822,2361878,2237945
2015-07-10,1865267,2361878,4486572,3350458,1422563,2107093
2015-07-13,2658779,1422563,2160799,2516360,1519421,1579730
2015-07-14,3909250,1519421,2509428,3037436,1865267,2801301
2015-07-15,2053553,1865267,2927761,4486572,2658779,2247745
2015-07-16,6127695,2658779,3390976,2160799,3909250,1826485
2015-07-17,5265822,3909250,2237945,2509428,2053553,2412373
2015-07-20,3350458,2053553,2107093,2927761,6127695,1155252
2015-07-21,2516360,6127695,1579730,3390976,5265822,1160904
2015-07-22,3037436,5265822,2801301,2237945,3350458,2949376
2015-07-23,4486572,3350458,2247745,2107093,2516360,1708801
2015-07-24,2160799,2516360,1826485,1579730,3037436,1844946
2015-07-27,2509428,3037436,2412373,2801301,4486572,5261424
2015-07-28,2927761,4486572,1155252,2247745,2160799,2768225
2015-07-29,3390976,2160799,1160904,1826485,2509428,2014066
2015-07-30,2237945,2509428,2949376,2412373,2927761,2440415
2015-07-31,2107093,2927761,1708801,1155252,3390976,2247715
2015-08-03,1579730,3390976,1844946,1160904,2237945,2104591
2015-08-04,2801301,2237945,5261424,2949376,2107093,1448062
2015-08-05,2247745,2107093,2768225,1708801,1579730,949479
2015-08-06,1826485,1579730,2014066,1844946,2801301,1932226
2015-08-07,2412373,2801301,2440415,5261424,2247745,1513076
2015-08-10,1155252,2247745,2247715,2768225,1826485,1554542
2015-08-11,1160904,1826485,2104591,2014066,2412373,1575708
2015-08-12,2949376,2412373,1448062,2440415,1155252,3440282
2015-08-13,1708801,1155252,949479,2247715,1160904,2848895
2015-08-14,1844946,1160904,1932226,2104591,2949376,2632739
2015-08-17,5261424,2949376,1513076,1448062,1708801,3302058
2015-08-18,2768225,1708801,1554542,949479,1844946,6416891
2015-08-19,2014066,1844946,1575708,1932226,5261424,2730429
2015-08-20,2440415,5261424,3440282,1513076,2768225,2145028
2015-08-21,2247715,2768225,2848895,1554542,2014066,3828206
2015-08-24,2104591,2014066,2632739,1575708,2440415,4114990
2015-08-25,1448062,2440415,3302058,3440282,2247715,3802732
2015-08-26,949479,2247715,6416891,2848895,2104591,3233814
2015-08-27,1932226,2104591,2730429,2632739,1448062,2406297
2015-08-28,1513076,1448062,2145028,3302058,949479,1783861
2015-08-31,1554542,949479,3828206,6416891,1932226,2554666
2015-09-01,1575708,1932226,4114990,2730429,1513076,2954093
2015-09-02,3440282,1513076,3802732,2145028,1554542,2119191
2015-09-03,2848895,1554542,3233814,3828206,1575708,2140822
2015-09-04,2632739,1575708,2406297,4114990,3440282,2819027
2015-09-08,3302058,3440282,1783861,3802732,2848895,1787408
2015-09-09,6416891,2848895,2554666,3233814,2632739,1885293
2015-09-10,2730429,2632739,2954093,2406297,3302058,1628726
2015-09-11,2145028,3302058,2119191,1783861,6416891,1443721
2015-09-14,3828206,6416891,2140822,2554666,2730429,2223319
2015-09-15,4114990,2730429,2819027,2954093,2145028,1752721
2015-09-16,3802732,2145028,1787408,2119191,3828206,2130117
2015-09-17,3233814,3828206,1885293,2140822,4114990,1819067
2015-09-18,2406297,4114990,1628726,2819027,3802732,3352296
2015-09-21,1783861,3802732,1443721,1787408,3233814,2640363
2015-09-22,2554666,3233814,2223319,1885293,2406297,2283337
2015-09-23,2954093,2406297,1752721,1628726,1783861,1962552
2015-09-24,2119191,1783861,2130117,1443721,2554666,2028940
2015-09-25,2140822,2554666,1819067,2223319,2954093,2730672
2015-09-28,2819027,2954093,3352296,1752721,2119191,2615440
2015-09-29,1787408,2119191,2640363,2130117,2140822,2252364
2015-09-30,1885293,2140822,2283337,1819067,2819027,2545749
2015-10-01,1628726,2819027,1962552,3352296,1787408,3011460
2015-10-02,1443721,1787408,2028940,2640363,1885293,3519448
2015-10-05,2223319,1885293,2730672,2283337,1628726,1675429
2015-10-06,1752721,1628726,2615440,1962552,1443721,1833679
2015-10-07,2130117,1443721,2252364,2028940,2223319,3089575
2015-10-08,1819067,2223319,2545749,2730672,1752721,2598314
2015-10-09,3352296,1752721,3011460,2615440,2130117,3232938
2015-10-12,2640363,2130117,3519448,2252364,1819067,1349866
2015-10-13,2283337,1819067,1675429,2545749,3352296,2383212
2015-10-14,1962552,3352296,1833679,3011460,2640363,1647407
2015-10-15,2028940,2640363,3089575,3519448,2283337,1432995
2015-10-16,2730672,2283337,2598314,1675429,1962552,1754319
2015-10-19,2615440,1962552,3232938,1833679,2028940,3685845
2015-10-20,2252364,2028940,1349866,3089575,2730672,2635777
2015-10-21,2545749,2730672,2383212,2598314,2615440,2886412
2015-10-22,3011460,2615440,1647407,3232938,2252364,3696278
2015-10-23,3519448,2252364,1432995,1349866,2545749,2732645
2015-10-26,1675429,2545749,1754319,2383212,3011460,1948411
2015-10-27,1833679,3011460,3685845,1647407,3519448,2557172
2015-10-28,3089575,3519448,2635777,1432995,1675429,1780126
2015-10-29,2598314,1675429,2886412,1754319,1833679,1352267
2015-10-30,3232938,1833679,3696278,3685845,3089575,2194619
2015-11-02,1349866,3089575,2732645,2635777,2598314,1810869
2015-11-03,2383212,2598314,1948411,2886412,3232938,1485779
2015-11-04,1647407,3232938,2557172,3696278,1349866,1569620
2015-11-05,1432995,1349866,1780126,2732645,2383212,1419963
2015-11-06,1754319,2383212,1352267,1948411,1647407,1964478
2015-11-09,3685845,1647407,2194619,2557172,1432995,3109588
2015-11-10,2635777,1432995,1810869,1780126,1754319,4339800
2015-11-11,2886412,1754319,1485779,1352267,3685845,1969168
2015-11-12,3696278,3685845,1569620,2194619,2635777,3096336
2015-11-13,2732645,2635777,1419963,1810869,2886412,3335092
2015-11-16,1948411,2886412,1964478,1485779,3696278,2490208
2015-11-17,2557172,3696278,3109588,1569620,2732645,7679493
2015-11-18,1780126,2732645,4339800,1419963,1948411,6589609
2015-11-19,1352267,1948411,1969168,1964478,2557172,7275136
2015-11-20,2194619,2557172,3096336,3109588,1780126,5447723
2015-11-23,1810869,1780126,3335092,4339800,1352267,6474141
2015-11-24,1485779,1352267,2490208,1969168,2194619,5669066
2015-11-25,1569620,2194619,7679493,3096336,1810869,3797067
2015-11-27,1419963,1810869,6589609,3335092,1485779,1935738
2015-11-30,1964478,1485779,7275136,2490208,1569620,3208114
2015-12-01,3109588,1569620,5447723,7679493,1419963,7989220
2015-12-02,4339800,1419963,6474141,6589609,1964478,4713210
2015-12-03,1969168,1964478,5669066,7275136,3109588,3314529
2015-12-04,3096336,3109588,3797067,5447723,4339800,2519309
2015-12-07,3335092,4339800,1935738,6474141,1969168,2004492
2015-12-08,2490208,1969168,3208114,5669066,3096336,4331832
2015-12-09,7679493,3096336,7989220,3797067,3335092,4133291
2015-12-10,6589609,3335092,4713210,1935738,2490208,3709240
2015-12-11,7275136,2490208,3314529,3208114,7679493,2634362
2015-12-14,5447723,7679493,2519309,7989220,6589609,2310538
2015-12-15,6474141,6589609,2004492,4713210,7275136,2195375
2015-12-16,5669066,7275136,4331832,3314529,5447723,2582642
2015-12-17,3797067,5447723,4133291,2519309,6474141,2218837
2015-12-18,1935738,6474141,3709240,2004492,5669066,3364796
2015-12-21,3208114,5669066,2634362,4331832,3797067,1735159
2015-12-22,7989220,3797067,2310538,4133291,1935738,1643172
2015-12-23,4713210,1935738,2195375,3709240,3208114,1510716
2015-12-24,3314529,3208114,2582642,2634362,7989220,874549
2015-12-28,2519309,7989220,2218837,2310538,4713210,1458242
2015-12-29,2004492,4713210,3364796,2195375,3314529,1757360
2015-12-30,4331832,3314529,1735159,2582642,2519309,834358
2015-12-31,4133291,2519309,1643172,2218837,2004492,1450968
2016-01-04,3709240,2004492,1510716,3364796,4331832,3287335
2016-01-05,2634362,4331832,874549,1735159,4133291,2587246
2016-01-06,2310538,4133291,1458242,1643172,3709240,2103619
2016-01-07,2195375,3709240,1757360,1510716,2634362,3504314
2016-01-08,2582642,2634362,834358,874549,2310538,3736768
2016-01-11,2218837,2310538,1450968,1458242,2195375,2818611
2016-01-12,3364796,2195375,3287335,1757360,2582642,1989379
2016-01-13,1735159,2582642,2587246,834358,2218837,4206638
2016-01-14,1643172,2218837,2103619,1450968,3364796,2893372
2016-01-15,1510716,3364796,3504314,3287335,1735159,2994386
2016-01-19,874549,1735159,3736768,2587246,1643172,2506559
2016-01-20,1458242,1643172,2818611,2103619,1510716,2469088
2016-01-21,1757360,1510716,1989379,3504314,874549,2298372
2016-01-22,834358,874549,4206638,3736768,1458242,1834467
2016-01-25,1450968,1458242,2893372,2818611,1757360,1831240
2016-01-26,3287335,1757360,2994386,1989379,834358,1755032
2016-01-27,2587246,834358,2506559,4206638,1450968,1479446
2016-01-28,2103619,1450968,2469088,2893372,3287335,3479452
2016-01-29,3504314,3287335,2298372,2994386,2587246,2959863
2016-02-01,3736768,2587246,1834467,2506559,2103619,2666567
2016-02-02,2818611,2103619,1831240,2469088,3504314,1742325
2016-02-03,1989379,3504314,1755032,2298372,3736768,2128426
2016-02-04,4206638,3736768,1479446,1834467,2818611,2833492
2016-02-05,2893372,2818611,3479452,1831240,1989379,4424609
2016-02-08,2994386,1989379,2959863,1755032,4206638,3888601
2016-02-09,2506559,4206638,2666567,1479446,2893372,3464464
2016-02-10,2469088,2893372,1742325,3479452,2994386,3169951
2016-02-11,2298372,2994386,2128426,2959863,2506559,3224004
2016-02-12,1834467,2506559,2833492,2666567,2469088,3923627
2016-02-16,1831240,2469088,4424609,1742325,2298372,2903649
2016-02-17,1755032,2298372,3888601,2128426,1834467,5382312
2016-02-18,1479446,1834467,3464464,2833492,1831240,2231481
2016-02-19,3479452,1831240,3169951,4424609,1755032,2339426
2016-02-22,2959863,1755032,3224004,3888601,1479446,1792962
2016-02-23,2666567,1479446,3923627,3464464,3479452,1282290
2016-02-24,1742325,3479452,2903649,3169951,2959863,1454952
2016-02-25,2128426,2959863,5382312,3224004,2666567,1453515
2016-02-26,2833492,2666567,2231481,3923627,1742325,944266
2016-02-29,4424609,1742325,2339426,2903649,2128426,2187500
2016-03-01,3888601,2128426,1792962,5382312,2833492,2760200
2016-03-02,3464464,2833492,1282290,2231481,4424609,3612508
2016-03-03,3169951,4424609,1454952,2339426,3888601,946823
2016-03-04,3224004,3888601,1453515,1792962,3464464,1124968
2016-03-07,3923627,3464464,944266,1282290,3169951,1221574
2016-03-08,2903649,3169951,2187500,1454952,3224004,1801486
2016-03-09,5382312,3224004,2760200,1453515,3923627,1614633
2016-03-10,2231481,3923627,3612508,944266,2903649,1614998
2016-03-11,2339426,2903649,946823,2187500,5382312,1517348
2016-03-14,1792962,5382312,1124968,2760200,2231481,929638
2016-03-15,1282290,2231481,1221574,3612508,2339426,1059439
2016-03-16,1454952,2339426,1801486,946823,1792962,1956125
2016-03-17,1453515,1792962,1614633,1124968,1282290,1895669
2016-03-18,944266,1282290,1614998,1221574,1454952,2504361
2016-03-21,2187500,1454952,1517348,1801486,1453515,2172615
2016-03-22,2760200,1453515,929638,1614633,944266,1552312
2016-03-23,3612508,944266,1059439,1614998,2187500,1554822
2016-03-24,946823,2187500,1956125,1517348,2760200,993627
2016-03-28,1124968,2760200,1895669,929638,3612508,1272724
2016-03-29,1221574,3612508,2504361,1059439,946823,1091198
2016-03-30,1801486,946823,2172615,1956125,1124968,783495
2016-03-31,1614633,1124968,1552312,1895669,1221574,3143468
2016-04-01,1614998,1221574,1554822,2504361,1801486,2857844
2016-04-04,1517348,1801486,993627,2172615,1614633,2958061
2016-04-05,929638,1614633,1272724,1552312,1614998,1900659
2016-04-06,1059439,1614998,1091198,1554822,1517348,1566612
2016-04-07,1956125,1517348,783495,993627,929638,1373839
2016-04-08,1895669,929638,3143468,1272724,1059439,1106293
2016-04-11,2504361,1059439,2857844,1091198,1956125,1049336
2016-04-12,2172615,1956125,2958061,783495,1895669,992495
2016-04-13,1552312,1895669,1900659,3143468,2504361,2495340
2016-04-14,1554822,2504361,1566612,2857844,2172615,1347753
2016-04-15,993627,2172615,1373839,2958061,1552312,1442264
2016-04-18,1272724,1552312,1106293,1900659,1554822,1536678
2016-04-19,1091198,1554822,1049336,1566612,993627,1640774
2016-04-20,783495,993627,992495,1373839,1272724,1243893
2016-04-21,3143468,1272724,2495340,1106293,1091198,1670389
2016-04-22,2857844,1091198,1347753,1049336,783495,1396272
2016-04-25,2958061,783495,1442264,992495,3143468,1500449
2016-04-26,1900659,3143468,1536678,2495340,2857844,1868970
2016-04-27,1566612,2857844,1640774,1347753,2958061,1189462
2016-04-28,1373839,2958061,1243893,1442264,1900659,1549792
2016-04-29,1106293,1900659,1670389,1536678,1566612,2028332
2016-05-02,1049336,1566612,1396272,1640774,1373839,1285318
2016-05-03,992495,1373839,1500449,1243893,1106293,1333991
2016-05-04,2495340,1106293,1868970,1670389,1049336,1602991
2016-05-05,1347753,1049336,1189462,1396272,992495,1083956
2016-05-06,1442264,992495,1549792,1500449,2495340,1403483
2016-05-09,1536678,2495340,2028332,1868970,1347753,1741539
2016-05-10,1640774,1347753,1285318,1189462,1442264,2094305
2016-05-11,1243893,1442264,1333991,1549792,1536678,3328961
2016-05-12,1670389,1536678,1602991,2028332,1640774,2504924
2016-05-13,1396272,1640774,1083956,1285318,1243893,2430565
2016-05-16,1500449,1243893,1403483,1333991,1670389,3979321
2016-05-17,1868970,1670389,1741539,1602991,1396272,7130371
2016-05-18,1189462,1396272,2094305,1083956,1500449,3476470
2016-05-19,1549792,1500449,3328961,1403483,1868970,3660160
2016-05-20,2028332,1868970,2504924,1741539,1189462,2567686
2016-05-23,1285318,1189462,2430565,2094305,1549792,1689755
2016-05-24,1333991,1549792,3979321,3328961,2028332,3236305
2016-05-25,1602991,2028332,7130371,2504924,1285318,2352424
2016-05-26,1083956,1285318,3476470,2430565,1333991,2569626
2016-05-27,1403483,1333991,3660160,3979321,1602991,1823120
2016-05-31,1741539,1602991,2567686,7130371,1083956,2256373
2016-06-01,2094305,1083956,1689755,3476470,1403483,1734386
2016-06-02,3328961,1403483,3236305,3660160,1741539,2209387
2016-06-03,2504924,1741539,2352424,2567686,2094305,2395816
2016-06-06,2430565,2094305,2569626,1689755,3328961,2359193
2016-06-07,3979321,3328961,1823120,3236305,2504924,1500872
2016-06-08,7130371,2504924,2256373,2352424,2430565,1552146
2016-06-09,3476470,2430565,1734386,2569626,3979321,1204415
2016-06-10,3660160,3979321,2209387,1823120,7130371,1261698
2016-06-13,2567686,7130371,2395816,2256373,3476470,1272833
2016-06-14,1689755,3476470,2359193,1734386,3660160,1624087
2016-06-15,3236305,3660160,1500872,2209387,2567686,2029194
2016-06-16,2352424,2567686,1552146,2395816,1689755,1784741
2016-06-17,2569626,1689755,1204415,2359193,3236305,3434813
2016-06-20,1823120,3236305,1261698,1500872,2352424,3161329
2016-06-21,2256373,2352424,1272833,1552146,2569626,2112964
2016-06-22,1734386,2569626,1624087,1204415,1823120,2412064
2016-06-23,2209387,1823120,2029194,1261698,2256373,1487938
2016-06-24,2395816,2256373,1784741,1272833,1734386,5263644
2016-06-27,2359193,1734386,3434813,1624087,2209387,4328364
2016-06-28,1500872,2209387,3161329,2029194,2395816,4300845
2016-06-29,1552146,2395816,2112964,1784741,2359193,2402578
2016-06-30,1204415,2359193,2412064,3434813,1500872,2181066
2016-07-01,1261698,1500872,1487938,3161329,1552146,1591476
2016-07-05,1272833,1552146,5263644,2112964,1204415,1813468
2016-07-06,1624087,1204415,4328364,2412064,1261698,2312133
2016-07-07,2029194,1261698,4300845,1487938,1272833,1861536
2016-07-08,1784741,1272833,2402578,5263644,1624087,1838137
2016-07-11,3434813,1624087,2181066,4328364,2029194,1094683
2016-07-12,3161329,2029194,1591476,4300845,1784741,2237748
2016-07-13,2112964,1784741,1813468,2402578,3434813,1852475
2016-07-14,2412064,3434813,2312133,2181066,3161329,1192500
2016-07-15,1487938,3161329,1861536,1591476,2112964,1202638
2016-07-18,5263644,2112964,1838137,1813468,2412064,1362884
2016-07-19,4328364,2412064,1094683,2312133,1487938,2583860
2016-07-20,4300845,1487938,2237748,1861536,5263644,2124914
2016-07-21,2402578,5263644,1852475,1838137,4328364,1226365
2016-07-22,2181066,4328364,1192500,1094683,4300845,1512440
2016-07-25,1591476,4300845,1202638,2237748,2402578,1720649
2016-07-26,1813468,2402578,1362884,1852475,2181066,1792674
2016-07-27,2312133,2181066,2583860,1192500,1591476,1572573
2016-07-28,1861536,1591476,2124914,1202638,1813468,1945517
2016-07-29,1838137,1813468,1226365,1362884,2312133,1881372
2016-08-01,1094683,2312133,1512440,2583860,1861536,1604639
2016-08-02,2237748,1861536,1720649,2124914,1838137,1595948
2016-08-03,1852475,1838137,1792674,1226365,1094683,1508868
2016-08-04,1192500,1094683,1572573,1512440,2237748,1700182
2016-08-05,1202638,2237748,1945517,1720649,1852475,1250805
2016-08-08,1362884,1852475,1881372,1792674,1192500,1311724
2016-08-09,2583860,1192500,1604639,1572573,1202638,1006170
2016-08-10,2124914,1202638,1595948,1945517,1362884,754137
2016-08-11,1226365,1362884,1508868,1881372,2583860,1377024
2016-08-12,1512440,2583860,1700182,1604639,2124914,1538976
2016-08-15,1720649,2124914,1250805,1595948,1226365,2323589
2016-08-16,1792674,1226365,1311724,1508868,1512440,3175994
2016-08-17,1572573,1512440,1006170,1700182,1720649,3154934
2016-08-18,1945517,1720649,754137,1250805,1792674,4660295
2016-08-19,1881372,1792674,1377024,1311724,1572573,3340438
2016-08-22,1604639,1572573,1538976,1006170,1945517,1626833
2016-08-23,1595948,1945517,2323589,754137,1881372,1645348
2016-08-24,1508868,1881372,3175994,1377024,1604639,2634707
2016-08-25,1700182,1604639,3154934,1538976,1595948,2160074
2016-08-26,1250805,1595948,4660295,2323589,1508868,1581245
2016-08-29,1311724,1508868,3340438,3175994,1700182,1332975
2016-08-30,1006170,1700182,1626833,3154934,1250805,2231203
2016-08-31,754137,1250805,1645348,4660295,1311724,1676587
2016-09-01,1377024,1311724,2634707,3340438,1006170,1257886
2016-09-02,1538976,1006170,2160074,1626833,754137,1424454
2016-09-06,2323589,754137,1581245,1645348,1377024,1460928
2016-09-07,3175994,1377024,1332975,2634707,1538976,1542576
2016-09-08,3154934,1538976,2231203,2160074,2323589,884738
2016-09-09,4660295,2323589,1676587,1581245,3175994,2507018
2016-09-12,3340438,3175994,1257886,1332975,3154934,1835434
2016-09-13,1626833,3154934,1424454,2231203,4660295,3461832
2016-09-14,1645348,4660295,1460928,1676587,3340438,1604806
2016-09-15,2634707,3340438,1542576,1257886,1626833,1733971
2016-09-16,2160074,1626833,884738,1424454,1645348,2592850
2016-09-19,1581245,1645348,2507018,1460928,2634707,1927900
2016-09-20,1332975,2634707,1835434,1542576,2160074,2333122
2016-09-21,2231203,2160074,3461832,884738,1581245,1612736
2016-09-22,1676587,1581245,1604806,2507018,1332975,1307074
2016-09-23,1257886,1332975,1733971,1835434,2231203,1957032
2016-09-26,1424454,2231203,2592850,3461832,1676587,2639060
2016-09-27,1460928,1676587,1927900,1604806,1257886,1587143
2016-09-28,1542576,1257886,2333122,1733971,1424454,1502533
2016-09-29,884738,1424454,1612736,2592850,1460928,1938218
2016-09-30,2507018,1460928,1307074,1927900,1542576,1754316
2016-10-03,1835434,1542576,1957032,2333122,884738,1539625
