Feature,Importance,Selected
humedadMax,1.0,True
humedadMax_t-1,1.0,True
humedadMedia_t-1,0.904703297915253,False
humedadMedia_t-2,0.7972872000977962,False
humedadMin_t-2,0.7660536710201171,False
humedadMin_t-1,0.7364261309806694,False
humedadMax_t-2,0.6834230491566197,False
humedadMax_t+1,0.6833711518437551,False
tempMax_t-1,0.6364418319711513,False
tempMax_t-2,0.6243487006696427,False
humedadMedia_t-3,0.5757795457624261,False
humedadMin_t-3,0.5333366458057893,False
tempMin_t-2,0.48702558611874824,False
humedadMax_t-3,0.479135046585053,False
humedadMax_t+2,0.4706968826691543,False
radiacion_t-2,0.454744795946313,False
tempMax_t-3,0.43920555775976694,False
humedadMedia_t-4,0.42905779438645075,False
radiacion_t-1,0.4025082246396098,False
tempMin_t-1,0.3804264845693075,False
tempMin_t-3,0.3746304521173154,False
precipitacion_t-1,0.374002970763706,False
humedadMax_t-4,0.3624369824126558,False
precipitacion_t-2,0.3539443199745699,False
humedadMin_t-4,0.35343302457154374,False
humedadMax_t+3,0.35066168862412783,False
bateria_t-1,0.337925213357387,False
precipitacion_t-3,0.3378468993858897,False
precipitacion_t-4,0.31881075313776935,False
bateria_t-2,0.3070777146211099,False
humedadMax_t+6,0.2894301562359173,False
bateria_t-3,0.2890778283208473,False
tempMax_t-4,0.2789602414057927,False
radiacion_t-3,0.2661584037881815,False
tempMin_t-4,0.26575827267810603,False
precipitacion_t-6,0.2609996900177245,False
dia_t-3,0.25733106579302023,False
dia_t-1,0.25733106579302023,False
dia_t-5,0.25733106579302023,False
dia_t-2,0.25733106579302023,False
dia_t-6,0.25733106579302023,False
dia_t-4,0.25733106579302023,False
humedadMax_t-6,0.2515932488491249,False
humedadMax_t+5,0.2506622364337534,False
humedadMedia_t-5,0.22991358435574477,False
humedadMedia_t-6,0.21650235098923723,False
bateria_t-5,0.20672084027434579,False
precipitacion_t-5,0.20266457036846425,False
humedadMax_t-5,0.20253456192266517,False
tempMin_t-6,0.2000009879903108,False
tempMin_t-5,0.1987680186060397,False
humedadMax_t+4,0.19851844292391457,False
velViento_t-6,0.18870202113732698,False
bateria_t-6,0.1855321709162948,False
dirViento_t-6,0.1845468871348975,False
bateria_t-4,0.18091789549093573,False
velVientoMax_t-3,0.17809291725169923,False
dirVientoVelMax_t-3,0.17387875830023863,False
velVientoMax_t-6,0.17311399947187658,False
dirVientoVelMax_t-2,0.17182441696569295,False
velViento_t-3,0.1661719565696469,False
velViento_t-5,0.15623840828122104,False
humedadMin_t-5,0.13276160622171196,False
dirVientoVelMax_t-1,0.13253530419096643,False
dirViento_t-4,0.13156587402159575,False
dirViento_t-3,0.13139955349252358,False
radiacion_t-4,0.1214405569147799,False
tempMax_t-5,0.11495583686691802,False
velVientoMax_t-5,0.10999007891719288,False
tempMedia_t-2,0.09555593380495303,False
tempMedia_t-3,0.0950768728279935,False
tempMax_t-6,0.08878560644382819,False
humedadMin_t-6,0.08684212171629585,False
dirVientoVelMax_t-4,0.08484051018306832,False
velViento_t-2,0.07885930897260349,False
dirViento_t-2,0.07276985387358274,False
tempMedia_t-5,0.06763696046215786,False
dirVientoVelMax_t-5,0.06655678530218025,False
tempMedia_t-6,0.0640139493344147,False
dirViento_t-5,0.0630766647331771,False
radiacion_t-5,0.06035188001758067,False
tempMedia_t-4,0.056738398510207844,False
velVientoMax_t-2,0.05259111522648328,False
velViento_t-1,0.05200879982533836,False
velVientoMax_t-4,0.03942614779597054,False
dirVientoVelMax_t-6,0.03611018755571565,False
velViento_t-4,0.033558648384696396,False
radiacion_t-6,0.030559420149081036,False
velVientoMax_t-1,0.02689527297852686,False
tempMedia_t-1,0.006937387479893399,False
dirViento_t-1,0.0023545696687665707,False
