Feature,Importance,Selected
volume_t-2,376.17630449348746,True
volume_t-3,105.0252290719066,True
volume_t-4,67.24155144330271,True
low_t-1,52.67146963571408,True
low_t-2,49.50495262038668,True
close_t-1,47.681610853497574,False
close_t-2,47.12369291763543,False
low_t-5,46.798594816430025,False
low_t-6,46.72905030401418,False
open_t-4,46.65640039039983,False
open_t-2,46.58217218596461,False
low_t-4,46.50058319185951,False
low_t-7,46.15847379917287,False
low_t-3,46.11291028320728,False
open_t-1,45.93835946916523,False
open_t-5,45.925834331175935,False
open_t-6,45.79337829222627,False
close_t-5,45.63830827144095,False
close_t-6,45.45663304402766,False
open_t-7,45.43834601933262,False
close_t-3,45.43747332433269,False
open_t-3,45.28431304390003,False
close_t-7,45.27505664986765,False
close_t-4,45.23329711449385,False
high_t-7,45.04348211718846,False
low_t-10,45.00675733762824,False
open_t-9,44.99424217242974,False
high_t-6,44.905638780007976,False
close_t-10,44.87854628842453,False
high_t-5,44.85203053528741,False
low_t-9,44.690254099636206,False
high_t-4,44.68345290700553,False
high_t-8,44.598079887041735,False
close_t-8,44.595225715566514,False
low_t-8,44.52924311813996,False
open_t-8,44.363670169671714,False
high_t-9,44.355999212005706,False
high_t-10,44.21933281337926,False
close_t-11,44.11787584484011,False
close_t-9,44.05301331162229,False
low_t-11,44.01167875043499,False
open_t-10,44.00059494091808,False
open_t-12,43.96607179919041,False
high_t-2,43.848439000550904,False
low_t-12,43.84695780426666,False
open_t-11,43.814967489227854,False
high_t-3,43.64001255325051,False
high_t-11,43.50641928524913,False
low_t-13,43.182626005568665,False
close_t-13,42.89846141077508,False
high_t-12,42.822755583571485,False
close_t-12,42.7918740365027,False
open_t-13,42.529431096304975,False
high_t-13,42.33948197120148,False
close_t-14,41.78760817041363,False
low_t-14,41.162865530856514,False
high_t-14,40.751748991276294,False
high_t-1,40.36654671257573,False
low_t-15,40.31456871761367,False
open_t-14,40.064303314633726,False
close_t-15,39.74160792682095,False
high_t-15,39.66116940843745,False
volume_t-5,39.66088877546827,False
open_t-15,39.39420611407288,False
low_t-16,37.971398882502335,False
close_t-16,37.66587010029135,False
open_t-16,37.22391238466776,False
high_t-16,37.11866058613023,False
close_t-17,36.84789872860801,False
low_t-17,36.42460004293782,False
high_t-17,35.73587874749737,False
open_t-17,35.281825170769736,False
close_t-18,34.36644169304525,False
high_t-18,34.18184424721566,False
low_t-18,33.948375560101766,False
low_t-19,33.81402082328627,False
close_t-19,33.602104616284244,False
open_t-18,33.50476009274493,False
close_t-20,33.350157323111496,False
low_t-20,33.32749905939156,False
high_t-19,33.304359218528035,False
volume_t-6,33.10755637734715,False
open_t-19,32.98673275660325,False
open_t-20,32.944209332607436,False
high_t-20,32.90240317150944,False
volume_t-7,25.22439442423415,False
volume_t-8,20.06620652299484,False
volume_t-17,18.46489582350401,False
volume_t-15,17.712295293031122,False
volume_t-16,16.71973935161814,False
volume_t-20,16.48673224641761,False
volume_t-14,16.443905564336852,False
volume_t-19,15.67272333860155,False
volume_t-9,14.996448739288198,False
volume_t-12,14.316326986256657,False
volume_t-13,14.059274582218103,False
volume_t-11,10.427662538942467,False
volume_t-18,10.184623232628004,False
volume_t-10,9.530881374775367,False
volume_t-1,-2.742692173068633e+18,False
