Feature,Importance,Selected
dirViento_t-1,207490.4918087166,True
dirViento_t-2,197403.59629768122,True
dirViento_t-3,188932.26867431815,False
dirViento_t-4,183960.7625467554,False
dirViento_t-5,181055.20530013327,False
dirViento_t-6,179563.89904561389,False
dirVientoVelMax_t-3,155853.95621603454,False
dirVientoVelMax_t-4,146830.73548617572,False
dirVientoVelMax_t-1,142127.95030967184,False
dirVientoVelMax_t-2,136188.03237410588,False
dirVientoVelMax_t-5,116769.70062724008,False
dirVientoVelMax_t-6,105047.84159986473,False
dia_t-6,25951.560459113804,False
dia_t-1,25951.560459113804,False
dia_t-2,25951.560459113804,False
dia_t-4,25951.560459113804,False
dia_t-3,25951.560459113804,False
dia_t-5,25951.560459113804,False
humedadMin_t-3,5457.751129711389,False
humedadMin_t-2,5211.017717796044,False
humedadMin_t-1,5008.34415923881,False
humedadMedia_t-3,5008.053226369002,False
humedadMedia_t-2,4935.006372944859,False
humedadMedia_t-1,4882.998917278566,False
humedadMedia_t-6,4847.001495224066,False
humedadMedia_t-5,4770.3113091881305,False
humedadMedia_t-4,4696.857752956303,False
humedadMin_t-4,4571.693107262772,False
humedadMin_t-5,4386.415328826222,False
humedadMin_t-6,4261.212769945662,False
humedadMax_t-6,1892.5181438775317,False
humedadMax_t-5,1887.0526454803044,False
humedadMax_t-1,1878.5765568864635,False
humedadMax_t-2,1873.584472663314,False
humedadMax_t-4,1873.584472663314,False
humedadMax_t-3,1873.584472663314,False
tempMin_t-1,425.83526943306146,False
tempMin_t-2,414.3455033979267,False
tempMin_t-3,406.4191617889191,False
tempMin_t-4,382.8859702234047,False
precipitacion_t-2,360.1429130223073,False
tempMin_t-5,356.91542437976665,False
precipitacion_t-3,353.99091250676526,False
precipitacion_t-1,349.6572730477113,False
tempMin_t-6,334.4899868933528,False
precipitacion_t-4,269.98837464419495,False
radiacion_t-3,233.8321449400978,False
tempMax_t-2,232.24574066858196,False
tempMax_t-3,226.965431082626,False
precipitacion_t-5,225.07361441386894,False
radiacion_t-2,217.79601658464586,False
precipitacion_t-6,217.34404008058706,False
radiacion_t-5,216.35811786857948,False
radiacion_t-6,213.89730001773015,False
radiacion_t-4,213.29193640154008,False
tempMax_t-1,211.32148901734183,False
radiacion_t-1,203.39479507961718,False
tempMax_t-5,199.34097395260088,False
tempMax_t-4,198.77625278954685,False
tempMax_t-6,195.03211999799498,False
tempMedia_t-6,180.90222454990288,False
tempMedia_t-5,177.76087316799487,False
tempMedia_t-4,173.4609906468463,False
tempMedia_t-3,171.77489651789097,False
tempMedia_t-2,169.89453186032515,False
tempMedia_t-1,164.81680041162545,False
velVientoMax_t-6,28.48958499137479,False
velVientoMax_t-5,28.222368386890874,False
velVientoMax_t-1,24.13910268363286,False
velVientoMax_t-2,23.715017771572633,False
velVientoMax_t-4,21.800907713668117,False
velVientoMax_t-3,21.627128826508233,False
velViento_t-6,2.3436079317368863,False
velViento_t-5,2.3093418229218745,False
velViento_t-3,2.1723098798723397,False
velViento_t-2,1.9735424478788464,False
velViento_t-4,1.9163111738373566,False
velViento_t-1,1.8447843826501371,False
bateria_t-3,0.09562493120376461,False
bateria_t-1,0.09502775770021757,False
bateria_t-2,0.0945673844367113,False
bateria_t-4,0.0927053640047515,False
bateria_t-6,0.08687230471749274,False
bateria_t-5,0.08436901534703342,False
